smiles,source,predicted_pIC50,predicted_IC50_nM,MolWt,LogP,QED,AromaticRings,RingCount,is_novel
CN(C)C1CC2(CCN(C(=O)C3CC4(CCN(c5cnc6[nH]ccc6c5)CC4)C3)CC2)C1,brics,6.928970417258297,117.76861909799442,435.6160000000002,3.892300000000003,0.7946980892578069,2,6,True
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC2(CC1)CC([C@@H]1COCCO1)C2,brics,6.918324957987021,120.6910434379956,402.5790000000003,3.075200000000001,0.7276005520197374,0,6,True
CN1CCN(C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)[C@H](c2cnc3[nH]ccc3c2)C1,brics,6.914555195266956,121.7432257357035,453.5870000000002,2.2431,0.7685561383836564,2,6,True
C[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC([C@@H]2COCCO2)C4)C3)CC1,brics,6.913868601695532,121.93584670690406,474.6860000000005,3.6064000000000016,0.6771843922843581,0,6,True
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)CC1,brics,6.913530998881681,122.03067151163968,508.7070000000005,3.085700000000001,0.6231943505487436,1,6,True
CN1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)[C@H](C2CCOCC2)C1,brics,6.910429512669555,122.905264941732,451.6150000000004,3.128700000000001,0.7768663552379442,2,6,True
O=C(C1CC2(CCN([C@@H]3COCCO3)CC2)C1)N1CCC2(CC1)CC([C@@H]1COCCO1)C2,brics,6.907467481551239,123.7463843422262,448.6040000000004,2.285700000000001,0.6603363343882976,0,6,True
O=C(C1CC2(CCN([C@@H]3COCCO3)CC2)C1)N1CCC(c2cnc3[nH]ccc3c2)CC1,brics,6.890827645043296,128.57968425482807,438.5720000000002,3.134000000000001,0.797340833349263,2,6,True
O=C(C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1)N1CCC([C@@H]2COCCO2)CC1,brics,6.862022741666674,137.39700257067707,438.5720000000004,3.2135000000000016,0.7969063947633095,2,6,True
CC[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN(c3ccccc3C3=CCN(C)CC3)CC2)C1,brics,6.377314930541128,419.45470426792025,450.67100000000033,3.9547000000000025,0.6947798811973054,1,5,True
CC(C)C1CCN(C(=O)C2CC3(CCN(c4ccccc4C4=CCN(C)CC4)CC3)C2)CC1,brics,6.346028889603179,450.786716864728,449.6830000000004,5.296700000000006,0.6242971632003508,1,5,True
CCC1CCN(C(=O)C2CC3(CCN(c4ccccc4C4=CCN(C)CC4)CC3)C2)CC1,brics,6.326658924559888,471.3473561840125,435.6560000000004,5.050700000000005,0.6620531320210705,1,5,True
CC(C)[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN(c3ccccc3C3=CCN(C)CC3)CC2)C1,brics,6.306749241111116,493.458641616044,464.6980000000003,4.200700000000003,0.6681001795027603,1,5,True
CN1CC=C(c2ccccc2-c2ccc(N3CCC4(CC3)CC(C(=O)N(C)C)C4)cc2)CC1,brics,6.304145079177495,496.4264589393449,443.63500000000033,5.157300000000005,0.6532597546641307,2,5,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC(N(C)C)CC2)C3)CC1,brics,6.286476719920641,517.0389727709727,450.67100000000033,3.954700000000003,0.6947798811973054,1,5,True
CCC1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)CC1,brics,6.2853106119536,518.4291203757747,380.5360000000002,4.208100000000004,0.867824156548003,2,5,True
CC[C@H]1CCCN1C(=O)C1CC2(CCN(c3ccccc3C3=CCN(C)CC3)CC2)C1,brics,6.283969536385283,520.0324729658643,421.6290000000003,4.803100000000005,0.6984472344694308,1,5,True
CC[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1,brics,6.27741149242979,527.9447889668052,395.55100000000016,3.1121000000000008,0.8676498316901016,2,5,True
CN(C)C(=O)C1CC2(CCN(c3ccc(-c4cnc5[nH]ccc5c4)cc3)CC2)C1,brics,6.272489817687313,533.9617925041304,388.51500000000016,4.314700000000004,0.7271841687657158,3,5,True
CN1CC=C(c2ccccc2[C@]2(O)CC[C@H](N3CCC4(CC3)CC(C(=O)N(C)C)C4)CC2)CC1,brics,6.266907227301592,540.8698496180938,465.6820000000004,4.116100000000004,0.7268486911902651,1,5,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCN(C)C[C@H]2N(C)C)C3)CC1,brics,6.265678603571435,542.4021426170606,465.6860000000003,3.0638000000000014,0.6826978151594213,1,5,True
CC(C)[C@H]1CCCN1C(=O)C1CC2(CCN(c3ccccc3C3=CCN(C)CC3)CC2)C1,brics,6.256955214098126,553.4071754751201,435.6560000000004,5.0491000000000055,0.6621743463011764,1,5,True
CC(C)C1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)CC1,brics,6.230825717285493,587.7251597770701,394.5630000000002,4.454100000000004,0.8364719678008179,2,5,True
CN(C)C(=O)C1CC2(CCN(Cc3cnc4[nH]ccc4c3)CC2)C1,brics,6.2260866190748105,594.1736401771815,326.44400000000013,2.6433,0.943250591659228,2,4,True
CC(C)[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1,brics,6.212644401217668,612.851987379258,409.57800000000015,3.358100000000001,0.8446344441749192,2,5,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC[C@@H]2C(F)(F)F)C3)CC1,brics,6.210893857691203,615.3272413565394,461.5720000000002,4.955400000000005,0.6370301075093355,1,5,True
O=C(C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1)N1CCC(C(F)(F)F)CC1,brics,6.208170166968031,619.198410788056,420.4790000000002,4.360400000000004,0.785523391739768,2,5,True
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H]([C@H]2CC[C@](C)(O)CC2)C1,brics,6.204093220499505,625.0385150256946,475.7180000000004,3.256000000000001,0.6559240361364863,0,5,True
CCC1CC2(CCN(C(=O)C3CC4(CCN([C@H]5CC[C@](C)(O)CC5)CC4)C3)CC2)C1,brics,6.20376225650072,625.5150214013536,416.6500000000004,4.601000000000004,0.7310761485791477,0,5,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCN(C)C[C@H]2C(F)(F)F)C3)CC1,brics,6.200510317395388,630.2163739637666,490.61400000000026,4.107000000000004,0.6382293880593335,1,5,True
CN(C)[C@H]1CCCN1C(=O)C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1,brics,6.199889934904538,631.1172709449207,381.52400000000017,3.069600000000001,0.8877928723153761,2,5,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC[C@@H]2N(C)C)C3)CC1,brics,6.189926421399719,645.7636256789378,436.6440000000003,3.912200000000003,0.715866047746103,1,5,True
CN1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)[C@H](C(F)(F)F)C1,brics,6.186394059696971,651.0374032981997,435.4940000000002,3.264400000000001,0.7869451039931697,2,5,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC(C(F)(F)F)CC2)C3)CC1,brics,6.186197833701303,651.3316260730877,475.5990000000003,5.203000000000006,0.6011174464391921,1,5,True
CN(C)C1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)CC1,brics,6.18519769823787,652.8333041680257,395.5510000000002,3.1121000000000016,0.8676498316901015,2,5,True
CCC1CC2(CCN(C(=O)C3CC4(CCN(C5CC5)CC4)C3)CC2)C1,brics,6.17511280704906,668.1703392309073,344.54300000000023,4.069800000000003,0.7703584561221005,0,5,True
CN1CC=C(c2ccccc2CN2CCC3(CC2)CC(C(=O)N(C)C)C3)CC1,brics,6.171480234776336,673.7825593645534,381.56400000000014,3.4859000000000027,0.7988180481886695,1,4,True
CCc1ccc(N2CCC3(CC2)CC(C(=O)N(C)C)C3)cc1,brics,6.171426353737375,673.8661578397474,300.446,3.333800000000002,0.854595932319393,1,3,True
CN1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)[C@H](N(C)C)C1,brics,6.1700923036924165,675.9392979417856,410.56600000000026,2.2212,0.8409269573336146,2,5,True
CC[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN([C@H]3CC[C@](C)(O)CC3)CC2)C1,brics,6.162467829531023,687.9108675857202,391.6000000000003,2.724800000000001,0.8035860342772617,0,4,True
CN(C)C(=O)C1CC2(CCN([C@H]3CCCN3c3cnc4[nH]ccc4c3)CC2)C1,brics,6.1606370320257495,690.816923000369,381.5240000000001,3.069600000000001,0.8877928723153762,2,5,True
CCC1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)CC1,brics,6.159926313896103,691.9483628174768,376.58500000000026,3.820800000000003,0.8142144678610392,0,4,True
CC[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N(C)C)C3)CC1,brics,6.1566114674963925,697.2500153572269,322.4930000000001,2.650500000000001,0.8685735286410768,0,3,True
CC(C)C1CC2(CCN(C(=O)C3CC4(CCN([C@H]5CC[C@](C)(O)CC5)CC4)C3)CC2)C1,brics,6.153006172597404,703.0623272366398,430.6770000000005,4.847000000000005,0.69617926752723,0,5,True
CC[C@H]1CCCN1C(=O)C1CC2(CCN(C3CCOCC3)CC2)C1,brics,6.15270116064935,703.5562725658302,334.5040000000002,3.058600000000001,0.7951076462558284,0,4,True
CCC1CC2(CCN(C(=O)C3CC4(CCN(C5CCOCC5)CC4)C3)CC2)C1,brics,6.152370336875902,704.092410654108,388.59600000000034,4.086400000000004,0.730056022040068,0,5,True
CC[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN(C3CCOCC3)CC2)C1,brics,6.1507612748268405,706.7059131732227,363.5460000000003,2.2101999999999995,0.7702580474327179,0,4,True
CC[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN(C3CC3)CC2)C1,brics,6.147842987857144,711.4706878772303,319.49300000000017,2.1936,0.7977411512333809,0,4,True
CCC1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)CC1,brics,6.144077665555556,717.6659384824471,304.47800000000007,3.289600000000002,0.7985903962056167,0,4,True
CN(C)C(=O)C1CC2(CCN(C[C@H]3CC[C@](C)(O)CC3)CC2)C1,brics,6.141246631861471,722.3594657703031,322.49300000000017,2.508,0.8681101505511073,0,3,True
CN1CC=C(c2ccccc2N2CCC[C@@H]2N2CCC3(CC2)CC(C(=O)N(C)C)C3)CC1,brics,6.140313115685433,723.9138477271835,436.6440000000003,3.912200000000003,0.715866047746103,1,5,True
C[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC(C(F)(F)F)C4)C3)CC1,brics,6.137360848961043,728.8516663595692,456.5930000000003,4.753300000000005,0.6520439416467213,0,5,True
CCC1CC2(CCN(C(=O)C3CC4(CCN([C@@H]5COCCO5)CC4)C3)CC2)C1,brics,6.1360424519408365,731.0676187112991,390.5680000000003,3.2803000000000013,0.741649472439723,0,5,True
CCC1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,brics,6.135254169220779,732.3957757990329,348.53100000000023,3.3062000000000014,0.7843708397876406,0,4,True
CN(C)C(=O)C1CC2(CCN([C@H]3CC[C@@](O)(c4cnc5[nH]ccc5c4)CC3)CC2)C1,brics,6.132768861219338,736.5990235001401,410.5620000000002,3.273500000000001,0.8146076559898761,2,5,True
C[C@]1(O)CC[C@H]([C@H]2CCCN2C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)CC1,brics,6.132164874684206,737.6241468188102,446.6760000000004,4.104400000000003,0.6849550639807283,0,5,True
CC[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN([C@@H]3COCCO3)CC2)C1,brics,6.128337053412699,744.1542159938477,365.51800000000026,1.4041000000000017,0.7566122000784127,0,4,True
CCC1CCN(C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)CC1,brics,6.1277704671428594,745.1256828880117,350.5030000000002,2.5001000000000007,0.7842541056240323,0,4,True
CC(C)C1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)CC1,brics,6.123715913997115,752.1147155925867,390.6120000000003,4.066800000000003,0.7899942226845095,0,4,True
CC(C)c1ccc(N2CCC3(CC2)CC(C(=O)N(C)C)C3)cc1,brics,6.122166426688316,754.8029229919649,314.473,3.894800000000004,0.8446945152798911,1,3,True
CC(C)C1CC2(CCN(C(=O)C3CC4(CCN(C5CC5)CC4)C3)CC2)C1,brics,6.11894419688312,760.4239786238036,358.57000000000033,4.315800000000004,0.7501531044976427,0,5,True
C[C@]1(O)CC[C@H]([C@H]2CCCN2C(=O)C2CC3(CCN(C4CC4)CC3)C2)CC1,brics,6.117002468802311,763.8314414682087,374.5690000000002,3.5732000000000026,0.8211777555652674,0,5,True
CN(C)C(=O)C1CC2(CCN(CC3CC3)CC2)C1,brics,6.115274150634921,766.8772413162013,250.3859999999999,1.9767999999999997,0.7644333924200232,0,3,True
CN(C)CC(=O)N1CCC2(CC1)CC(C(=O)N(C)C)C2,brics,6.1097840577777776,776.6331823394812,281.4,0.6550000000000007,0.7629742566586242,0,2,True
CC(C)[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN([C@H]3CC[C@](C)(O)CC3)CC2)C1,brics,6.108879401219338,778.2526331967177,405.6270000000003,2.970800000000001,0.7841805525590684,0,4,True
C[C@]1(O)CC[C@H]([C@H]2CCCN2C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,brics,6.104050636673883,786.9540292436596,418.6220000000004,3.589800000000002,0.7610166069799024,0,5,True
CC(C)C1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)CC1,brics,6.102990884704188,788.876674975574,318.50500000000017,3.5356000000000023,0.7945029847071899,0,4,True
CC(C)[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N(C)C)C3)CC1,brics,6.100493426724391,793.4262656104574,336.5200000000001,2.8965000000000014,0.8616943640566507,0,3,True
CN(C)C1CC2(CCN(C(=O)C3CC4(CCN([C@H]5CC[C@](C)(O)CC5)CC4)C3)CC2)C1,brics,6.097820672070711,798.3242615308725,431.6650000000005,3.5050000000000017,0.7429200872061303,0,5,True
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H](C2CC2)C1,brics,6.097192846580089,799.4791709195431,403.6110000000003,2.7248,0.7871348607472437,0,5,True
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H]([C@H]2CC[C@](C)(O)CC2)C1,brics,6.097192846580088,799.4791709195464,403.6110000000002,2.7248,0.7871348607472437,0,5,True
CC(C)[C@H]1CCCN1C(=O)C1CC2(CCN(C3CCOCC3)CC2)C1,brics,6.095463853686872,802.6683641498379,348.53100000000023,3.304600000000001,0.7843833446296916,0,4,True
CN1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)[C@H]([C@H]2CC[C@](C)(O)CC2)C1,brics,6.094868929891778,803.768663029011,447.6640000000004,2.7414000000000014,0.7210282289268677,0,5,True
CN(C)C(=O)C1CC2(CCN(C(=O)c3cnc4[nH]ccc4c3)CC2)C1,brics,6.094050812770562,805.2842168473729,340.42700000000013,2.2835,0.9117645150968224,2,4,True
CC(C)C1CC2(CCN(C(=O)C3CC4(CCN(C5CCOCC5)CC4)C3)CC2)C1,brics,6.094045934754695,805.2932618880362,402.6230000000005,4.332400000000004,0.7042214961923221,0,5,True
CC(C)C1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,brics,6.093327089927856,806.6272881448787,362.5580000000003,3.552200000000002,0.7695897515393842,0,4,True
CN(C)C(=O)C1CC2(CCN(CC3CCOCC3)CC2)C1,brics,6.09312539746032,807.0019842063546,294.439,1.9933999999999996,0.7978953480603723,0,3,True
CN(C)C(=O)C1CC2(CCN(c3ccc([C@H]4CC[C@](C)(O)CC4)cc3)CC2)C1,brics,6.091232981854259,810.5261259154747,384.56400000000025,4.180000000000003,0.8501400422342577,1,4,True
CN(C)C(=O)C1CC2(CCN(C[C@@H]3COCCO3)CC2)C1,brics,6.088948964126984,814.8000291644883,296.41100000000006,0.9822000000000004,0.7785309582352689,0,3,True
CC(C)[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN(C3CC3)CC2)C1,brics,6.088254101847045,816.1047360039208,333.5200000000001,2.4396000000000004,0.7936095571948171,0,4,True
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC2(CC1)CC(C(F)(F)F)C2,brics,6.088070835303031,816.4491941132399,384.4860000000001,4.222100000000004,0.7116315746602925,0,5,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC[C@@H]1C1CC1,brics,6.085874393730163,820.5888399988316,346.51500000000016,3.058600000000001,0.7872866846318035,0,5,True
CN(C)C(=O)C1CC2(CCN(c3ccc(C(F)(F)F)cc3)CC2)C1,brics,6.085600217958157,821.1070519982856,340.3890000000001,3.790200000000003,0.81772584844044,1,3,True
CN(C)C(=O)C1CC2(CCN(c3ccc(N(C)C)cc3)CC2)C1,brics,6.085209504148634,821.8460948209711,315.4610000000001,2.837400000000001,0.8580024812654942,1,3,True
CC(C)C1CCN(C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)CC1,brics,6.084732605577205,822.7490593225479,364.53000000000026,2.746100000000001,0.772209513008525,0,4,True
CN1CCN(C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)[C@H]([C@H]2CC[C@](C)(O)CC2)C1,brics,6.083712271033416,824.684304261536,449.6360000000004,1.9353000000000005,0.7104480906358633,0,5,True
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H](C2CC2)C1,brics,6.083598042922079,824.9012412111329,331.5040000000001,2.193599999999999,0.7931121407949611,0,5,True
CN(C)C1CC2(CCN(C(=O)C3CC4(CCN(C5CC5)CC4)C3)CC2)C1,brics,6.080509971226555,830.7876439329241,359.55800000000033,2.9738000000000007,0.7750415824047162,0,5,True
CN(C)[C@H]1CCCN1C(=O)C1CC2(CCN([C@H]3CC[C@](C)(O)CC3)CC2)C1,brics,6.08042798897547,830.9444874413077,377.57300000000026,2.682300000000001,0.8214397278676779,0,4,True
C[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N2CCC(C(F)(F)F)CC2)C3)CC1,brics,6.078382497308804,834.8673994005885,416.5280000000002,3.973100000000003,0.7407886531901452,0,4,True
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H](C2CCOCC2)C1,brics,6.077901595909094,835.7923737840412,447.6640000000004,2.7414000000000014,0.7210282289268677,0,5,True
CN(C)C(=O)C1CC2(CCN(c3ccc(C4CC4)cc3)CC2)C1,brics,6.077157881262632,837.2248662205744,312.4570000000001,3.648800000000002,0.8503720999849823,1,4,True
C[C@]1(O)CC[C@H]([C@H]2CCCN2C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)CC1,brics,6.076575142000224,838.349014213907,420.59400000000034,2.7837000000000005,0.7607538066629737,0,5,True
CC(C)[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN(C3CCOCC3)CC2)C1,brics,6.07650381302309,838.4867168353218,377.57300000000026,2.4562,0.756958037014839,0,4,True
CC(C)C1CC2(CCN(C(=O)C3CC4(CCN([C@@H]5COCCO5)CC4)C3)CC2)C1,brics,6.074632601486294,842.1072347753217,404.5950000000004,3.5263000000000018,0.7217027963017317,0,5,True
CN(C)C(=O)C1CC2(CCN([C@H]3CC[C@@](O)(C(F)(F)F)CC3)CC2)C1,brics,6.073951385829727,843.4291644766063,362.43600000000015,2.8028000000000004,0.8215456466585664,0,3,True
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H](C(F)(F)F)C1,brics,6.073868739769122,843.5896839713051,431.5430000000002,2.8771000000000013,0.7305555944756719,0,4,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC2(CC1)CC(C(F)(F)F)C2,brics,6.073514482352097,844.2780874264894,428.5390000000002,4.238700000000003,0.6596749303952907,0,5,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC[C@@H]1C1CCOCC1,brics,6.073206129256857,844.8777455263013,390.56800000000027,3.075200000000001,0.742711502051789,0,5,True
CN(C)C(=O)C1CC2(CCN([C@H]3CCCN3[C@H]3CC[C@](C)(O)CC3)CC2)C1,brics,6.068738162546901,853.6146057282484,377.57300000000026,2.682300000000001,0.8214397278676779,0,4,True
CN(C)C(=O)C1CC2(CCN(C(=O)[C@H]3CC[C@](C)(O)CC3)CC2)C1,brics,6.067364525059388,856.3187923533169,336.47600000000017,2.0345999999999997,0.8392661851175071,0,3,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC[C@@H]1C(F)(F)F,brics,6.066175487077926,858.6664866547325,374.44700000000006,3.2109000000000014,0.7441366058060687,0,4,True
CN1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)[C@H](C2CC2)C1,brics,6.066003434733047,859.0067277960904,375.5570000000002,2.2101999999999995,0.7577805296612022,0,5,True
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC(C(F)(F)F)CC1,brics,6.064896993174607,861.1979886076939,344.421,3.441900000000002,0.7660655485825115,0,4,True
CN(C)C1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)CC1,brics,6.064534300642138,861.9175016462139,391.6000000000003,2.7248,0.8035860342772617,0,4,True
CN(C)[C@H]1CCCN1C(=O)C1CC2(CCN(C3CC3)CC2)C1,brics,6.063499627222225,863.973402277845,305.4660000000001,2.1511,0.799232876311299,0,4,True
CN(C)C(=O)C1CC2(CCN([C@H]3CC[C@@](O)(N(C)C)CC3)CC2)C1,brics,6.06281046130592,865.3454982222072,337.5080000000002,1.7595999999999992,0.7974034661839839,0,3,True
CN1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)[C@H](C2CCOCC2)C1,brics,6.0613637957647954,868.2328313772331,419.6100000000004,2.2268,0.7020113376415639,0,5,True
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H](C(F)(F)F)C1,brics,6.05868907730159,873.5965750363181,359.436,2.3458999999999994,0.7572861464891552,0,4,True
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC([C@@H]2COCCO2)CC1,brics,6.057296811868693,876.4016532213878,362.5140000000002,2.295,0.7725543273556761,0,5,True
O=C(C1CC2(CCN([C@@H]3COCCO3)CC2)C1)N1CCC2(CC1)CC(C(F)(F)F)C2,brics,6.057110699083698,876.7773073311517,430.5110000000002,3.4326000000000025,0.6732919345571673,0,5,True
CN(C)[C@H]1CCCN1C(=O)C1CC2(CCN(C3CCOCC3)CC2)C1,brics,6.056990261284275,877.020487424938,349.51900000000023,2.1677,0.7823343435195478,0,4,True
CN(C)C(=O)C1CC2(CCN(c3ccc(C4CCOCC4)cc3)CC2)C1,brics,6.054598361897552,881.8640490922754,356.5100000000002,3.665400000000002,0.8284169435074178,1,4,True
C[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N2CCC([C@@H]4COCCO4)CC2)C3)CC1,brics,6.054161708645248,882.7511486668321,434.6210000000004,2.826200000000001,0.740145436162493,0,5,True
CC(C)[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN([C@@H]3COCCO3)CC2)C1,brics,6.05409897816739,882.8786644496927,379.5450000000002,1.6501000000000017,0.7461492202320564,0,4,True
CN(C)C1CC2(CCN(C(=O)C3CC4(CCN(C5CCOCC5)CC4)C3)CC2)C1,brics,6.052337805209241,886.4662280012419,403.6110000000005,2.990400000000001,0.7258357168672835,0,5,True
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H](N(C)C)C1,brics,6.052256638023089,886.6319190161436,406.6150000000002,1.8339000000000008,0.7750271505635739,0,4,True
CN1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)[C@H](C(F)(F)F)C1,brics,6.05193650779221,887.2857203668481,403.48900000000015,2.3625,0.7093787436163148,0,4,True
CN(C)C(=O)C1CC2(CCN([C@H]3CCCN3C3CC3)CC2)C1,brics,6.051809800793655,887.5446269774905,305.4660000000001,2.1511,0.799232876311299,0,4,True
CN1CC=C(c2ccccc2C(=O)N2CCC3(CC2)CC(C(=O)N(C)C)C3)CC1,brics,6.051485060865807,888.2085289482633,395.5470000000002,3.126100000000002,0.7898416363279349,1,4,True
CN(C)C(=O)C1CC2(CCN(c3ccc([C@@H]4COCCO4)cc3)CC2)C1,brics,6.051205670707077,888.7801147532764,358.4820000000002,2.859300000000001,0.8332309499699172,1,4,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC([C@@H]2COCCO2)CC1,brics,6.050503307647912,890.2186579537715,406.5670000000003,2.3116000000000003,0.7199714172232338,0,5,True
CN1CCN(C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)[C@H](C2CC2)C1,brics,6.050216570353539,890.806607338934,377.5290000000002,1.4041000000000006,0.7440839074711179,0,5,True
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H](C2CCOCC2)C1,brics,6.049930700750364,891.3931640927866,375.5570000000002,2.2101999999999995,0.7577805296612022,0,5,True
CN(C)C(=O)C1CC2(CCN(C(=O)C3CC3)CC2)C1,brics,6.049235887222227,892.8204162453447,264.369,1.5033999999999996,0.7581884136613853,0,3,True
CN(C)C1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)CC1,brics,6.04842946055556,894.4798042932089,319.49300000000017,2.193599999999999,0.7977411512333809,0,4,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC(C(F)(F)F)CC1,brics,6.046332295966816,898.809603417946,388.4740000000001,3.4585000000000026,0.726378980313628,0,4,True
CN(C)C1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,brics,6.044221475223671,903.1887611065564,363.5460000000003,2.2101999999999995,0.7702580474327179,0,4,True
CN(C)[C@H]1CCCN1C(=O)C1CC2(CCN([C@@H]3COCCO3)CC2)C1,brics,6.043772646904766,904.1226579295028,351.4910000000002,1.3616,0.7682909821944811,0,4,True
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H](N(C)C)C1,brics,6.043433948333335,904.8280421934036,334.50800000000004,1.3027000000000009,0.7782814567375348,0,4,True
CN(C)C(=O)C1CC2(CCN([C@H]3CCCN3C3CCOCC3)CC2)C1,brics,6.0431228948557045,905.4763366940416,349.51900000000023,2.1677,0.7823343435195478,0,4,True
CN1CCN(C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)[C@H](C2CCOCC2)C1,brics,6.042932537388171,905.873306883414,421.58200000000033,1.420700000000002,0.6871350630886036,0,5,True
O=C(C1CC2(CCN([C@@H]3COCCO3)CC2)C1)N1CCC(C(F)(F)F)CC1,brics,6.038327998888893,915.528780093622,390.4460000000001,2.652400000000001,0.7271262012300481,0,4,True
CN(C)C1CC2(CCN(C(=O)C3CC4(CCN([C@@H]5COCCO5)CC4)C3)CC2)C1,brics,6.031986785829731,928.9946526393352,405.5830000000004,2.1842999999999995,0.7202487438692536,0,5,True
