molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description
CHEMBL5997261,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@@H]3c3ccccc3C3CCS(=O)(=O)CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,0.49,nM,=,9.31,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5907442,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3N3CCC(O)CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,4.4,nM,=,8.36,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5962024,CN(C)C1CCN(c2ccccc2C2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)CC1,0.23,nM,=,9.64,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5840340,CN1CCC(c2ccccc2C2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)C1,0.79,nM,=,9.10,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5820634,CN(C)CCOc1ccccc1C1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,1.4,nM,=,8.85,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5908484,COCc1ccccc1C1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,4.4,nM,=,8.36,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5934464,CN(C)Cc1ccccc1[C@H]1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,5.4,nM,=,8.27,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5943281,CN(C)CCc1ccccc1C1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,1.2,nM,=,8.92,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5877756,CN(C)CCCc1ccccc1C1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,0.14,nM,=,9.85,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5873197,CN1CCC(Oc2ccccc2C2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)C1,0.63,nM,=,9.20,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL6036388,CN1CCC(N(C)c2ccccc2[C@H]2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)C1,0.38,nM,=,9.42,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5937698,CN1CCCC(N(C)c2ccccc2C2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)C1,0.35,nM,=,9.46,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5770993,CN(CC1CCCN1C)c1ccccc1C1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,0.25,nM,=,9.60,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL6039338,CN1CCC2(CC1)CN(c1ccccc1[C@H]1CCCN1c1ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc1)C2,0.28,nM,=,9.55,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5886990,CN(C)CC1CCCN1c1ccccc1C1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,0.74,nM,=,9.13,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL6034329,Cn1cc(-c2ccccc2[C@H]2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)cn1,4.2,nM,=,8.38,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL6049502,CN1CCC(n2nccc2C2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)CC1,6.8,nM,=,8.17,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
